DDI-MedLine.d78.s0;;
Phenytoin;I-drug;I-DDI-DrugBank.d434.s11.e2
:;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s11.e3
causes;O;O
an;O;O
increase;O;O
in;O;O
steady;O;O
-;O;O
state;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s11.e4
plasma;O;O
concentrations;O;O
.;O;O
DDI-DrugBank.d434.s12;;
In;O;O
10;O;O
otherwise;O;O
healthy;O;O
subjects;O;O
with;O;O
epilepsy;O;O
ingesting;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s12.e0
,;O;O
the;O;O
steadystate;O;O
trough;O;O
(;O;O
Cmin;O;O
);O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s12.e1
plasma;O;O
concentration;O;O
was;O;O
17;O;O
5;O;O
micrograms;O;O
/;O;O
mL.;O;O
DDI-DrugBank.d434.s13;;
The;O;O
steady;O;O
-;O;O
state;O;O
Cmin;O;O
increased;O;O
to;O;O
21;O;O
5;O;O
micrograms;O;O
/;O;O
mL;O;O
when;O;O
1200;O;O
mg;O;O
/;O;O
day;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s13.e0
was;O;O
coadministered;O;O
.;O;O
DDI-DrugBank.d434.s14;;
Increasing;O;O
the;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s14.e0
dose;O;O
to;O;O
1800;O;O
mg;O;O
/;O;O
day;O;O
in;O;O
six;O;O
of;O;O
these;O;O
subjects;O;O
increased;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s14.e1
Cmin;O;O
to;O;O
25;O;O
7;O;O
micrograms;O;O
/;O;O
mL.;O;O
DDI-DrugBank.d434.s15;;
In;O;O
order;O;O
to;O;O
maintain;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s15.e0
levels;O;O
,;O;O
limit;O;O
adverse;O;O
experiences;O;O
,;O;O
and;O;O
achieve;O;O
the;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s15.e1
dose;O;O
of;O;O
3600;O;O
mg;O;O
/;O;O
day;O;O
,;O;O
a;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s15.e2
dose;O;O
reduction;O;O
of;O;O
approximately;O;O
40;O;O
%;O;O
was;O;O
necessary;O;O
for;O;O
eight;O;O
of;O;O
these;O;O
10;O;O
subjects;O;O
.;O;O
DDI-DrugBank.d434.s16;;
In;O;O
a;O;O
controlled;O;O
clinical;O;O
trial;O;O
,;O;O
a;O;O
20;O;O
%;O;O
reduction;O;O
of;O;O
the;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s16.e0
dose;O;O
at;O;O
the;O;O
initiation;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s16.e1
therapy;O;O
resulted;O;O
in;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s16.e2
levels;O;O
comparable;O;O
to;O;O
those;O;O
prior;O;O
to;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s16.e3
administration;O;O
.;O;O
DDI-DrugBank.d434.s17;;
Carbamazepine;B-drug;B-DDI-DrugBank.d434.s17.e0
:;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s17.e1
causes;O;O
a;O;O
decrease;O;O
in;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d434.s17.e2
plasma;O;O
concentrations;O;O
and;O;O
an;O;O
increase;O;O
in;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
carbamazepine;B-drug_n;B-DDI-DrugBank.d434.s17.e3
epoxide;I-drug_n;I-DDI-DrugBank.d434.s17.e3
plasma;O;O
concentration;O;O
.;O;O
DDI-DrugBank.d434.s18;;
In;O;O
nine;O;O
otherwise;O;O
healthy;O;O
subjects;O;O
with;O;O
epilepsy;O;O
ingesting;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d434.s18.e0
,;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
trough;O;O
(;O;O
Cmin;O;O
);O;O
carbamazepine;B-drug;B-DDI-DrugBank.d434.s18.e1
concentration;O;O
was;O;O
8;O;O
2;O;O
micrograms;O;O
/;O;O
mL.;O;O
DDI-DrugBank.d434.s19;;
The;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d434.s19.e0
steady;O;O
-;O;O
state;O;O
Cmin;O;O
decreased;O;O
31;O;O
%;O;O
to;O;O
5;O;O
1;O;O
micrograms;O;O
/;O;O
mL;O;O
when;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s19.e1
(;O;O
3000;O;O
mg;O;O
/;O;O
day;O;O
,;O;O
divided;O;O
into;O;O
three;O;O
doses;O;O
);O;O
was;O;O
coadministered;O;O
.;O;O
DDI-DrugBank.d434.s20;;
Carbamazepine;B-drug_n;B-DDI-DrugBank.d434.s20.e0
epoxide;I-drug_n;I-DDI-DrugBank.d434.s20.e0
steady;O;O
-;O;O
state;O;O
Cmin;O;O
concentrations;O;O
increased;O;O
57;O;O
%;O;O
from;O;O
1.0;O;O
0.3;O;O
to;O;O
1.6;O;O
0.4;O;O
micrograms;O;O
/;O;O
mL;O;O
with;O;O
the;O;O
addition;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s20.e1
.;O;O
DDI-DrugBank.d434.s21;;
In;O;O
clinical;O;O
trials;O;O
,;O;O
similar;O;O
changes;O;O
in;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d434.s21.e0
and;O;O
carbamazepine;B-drug_n;B-DDI-DrugBank.d434.s21.e1
epoxide;I-drug_n;I-DDI-DrugBank.d434.s21.e1
were;O;O
seen;O;O
.;O;O
DDI-DrugBank.d434.s22;;
Valproate;B-drug;B-DDI-DrugBank.d434.s22.e0
:;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s22.e1
causes;O;O
an;O;O
increase;O;O
in;O;O
steady;O;O
-;O;O
state;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s22.e2
concentrations;O;O
.;O;O
DDI-DrugBank.d434.s23;;
In;O;O
four;O;O
subjects;O;O
with;O;O
epilepsy;O;O
ingesting;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s23.e0
,;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
trough;O;O
(;O;O
Cmin;O;O
);O;O
valproate;B-drug;B-DDI-DrugBank.d434.s23.e1
plasma;O;O
concentration;O;O
was;O;O
63;O;O
16;O;O
micrograms;O;O
/;O;O
mL.;O;O
DDI-DrugBank.d434.s24;;
The;O;O
steady;O;O
-;O;O
state;O;O
Cmin;O;O
increased;O;O
to;O;O
78;O;O
14;O;O
micrograms;O;O
/;O;O
mL;O;O
when;O;O
1200;O;O
mg;O;O
/;O;O
day;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s24.e0
was;O;O
coadministered;O;O
.;O;O
DDI-DrugBank.d434.s25;;
Increasing;O;O
the;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s25.e0
dose;O;O
to;O;O
2400;O;O
mg;O;O
/;O;O
day;O;O
increased;O;O
the;O;O
steadystate;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s25.e1
Cmin;O;O
to;O;O
96;O;O
25;O;O
micrograms;O;O
/;O;O
mL.;O;O
DDI-DrugBank.d434.s26;;
Corresponding;O;O
values;O;O
for;O;O
free;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s26.e0
Cmin;O;O
concentrations;O;O
were;O;O
7;O;O
3;O;O
,;O;O
9;O;O
4;O;O
,;O;O
and;O;O
11;O;O
6;O;O
micrograms;O;O
/;O;O
mL;O;O
for;O;O
0;O;O
,;O;O
1200;O;O
,;O;O
and;O;O
2400;O;O
mg;O;O
/;O;O
day;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s26.e1
,;O;O
respectively;O;O
.;O;O
DDI-DrugBank.d434.s27;;
The;O;O
ratios;O;O
of;O;O
the;O;O
AUCs;O;O
of;O;O
unbound;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s27.e0
to;O;O
the;O;O
AUCs;O;O
of;O;O
the;O;O
total;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s27.e1
were;O;O
11.1;O;O
%;O;O
,;O;O
13.0;O;O
%;O;O
,;O;O
and;O;O
11.5;O;O
%;O;O
,;O;O
with;O;O
coadministration;O;O
of;O;O
0;O;O
,;O;O
1200;O;O
,;O;O
and;O;O
2400;O;O
mg;O;O
/;O;O
day;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s27.e2
,;O;O
respectively;O;O
.;O;O
DDI-DrugBank.d434.s28;;
Phenobarbital;B-drug;B-DDI-DrugBank.d434.s28.e0
:;O;O
Coadministration;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s28.e1
with;O;O
phenobarbital;B-drug;B-DDI-DrugBank.d434.s28.e2
causes;O;O
an;O;O
increase;O;O
in;O;O
phenobarbital;B-drug;B-DDI-DrugBank.d434.s28.e3
plasma;O;O
concentrations;O;O
,;O;O
In;O;O
12;O;O
otherwise;O;O
healthy;O;O
male;O;O
volunteers;O;O
ingesting;O;O
phenobarbital;B-drug;B-DDI-DrugBank.d434.s28.e4
,;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
trough;O;O
(;O;O
Cmin;O;O
);O;O
phenobarbital;B-drug;B-DDI-DrugBank.d434.s28.e5
concentration;O;O
was;O;O
14.2;O;O
micrograms;O;O
/;O;O
mL.;O;O
DDI-DrugBank.d434.s29;;
The;O;O
steady;O;O
-;O;O
state;O;O
Cmin;O;O
concentration;O;O
increased;O;O
to;O;O
17.8;O;O
micrograms;O;O
/;O;O
mL;O;O
when;O;O
2400;O;O
mg;O;O
/;O;O
day;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s29.e0
was;O;O
coadministered;O;O
for;O;O
one;O;O
week;O;O
.;O;O
DDI-DrugBank.d434.s30;;
Effects;O;O
of;O;O
Other;O;O
Antiepileptic;B-group;B-DDI-DrugBank.d434.s30.e0
Drugs;I-group;I-DDI-DrugBank.d434.s30.e0
on;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s30.e1
Phenytoin;I-drug;I-DDI-DrugBank.d434.s30.e2
:;O;O
Phenytoin;B-drug;B-DDI-DrugBank.d434.s30.e3
causes;O;O
an;O;O
approximate;O;O
doubling;O;O
of;O;O
the;O;O
clearance;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s30.e4
(;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s30.e5
);O;O
at;O;O
steady;O;O
state;O;O
and;O;O
,;O;O
therefore;O;O
,;O;O
the;O;O
addition;O;O
of;O;O
phenytoin;B-drug;B-DDI-DrugBank.d434.s30.e6
causes;O;O
an;O;O
approximate;O;O
45;O;O
%;O;O
decrease;O;O
in;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
trough;O;O
concentrations;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s30.e7
as;O;O
compared;O;O
to;O;O
the;O;O
same;O;O
dose;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s30.e8
given;O;O
as;O;O
monotherapy;O;O
.;O;O
DDI-DrugBank.d434.s31;;
Carbamazepine;B-drug;B-DDI-DrugBank.d434.s31.e0
:;O;O
Carbamazepine;B-drug;B-DDI-DrugBank.d434.s31.e1
causes;O;O
an;O;O
approximate;O;O
50;O;O
%;O;O
increase;O;O
in;O;O
the;O;O
clearance;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s31.e2
at;O;O
steady;O;O
state;O;O
and;O;O
,;O;O
therefore;O;O
,;O;O
the;O;O
addition;O;O
of;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d434.s31.e3
results;O;O
in;O;O
an;O;O
approximate;O;O
40;O;O
%;O;O
decrease;O;O
in;O;O
the;O;O
steady;O;O
-;O;O
state;O;O
trough;O;O
concentrations;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s31.e4
as;O;O
compared;O;O
to;O;O
the;O;O
same;O;O
dose;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s31.e5
given;O;O
as;O;O
monotherapy;O;O
.;O;O
DDI-DrugBank.d434.s32;;
Valproate;B-drug;B-DDI-DrugBank.d434.s32.e0
:;O;O
Available;O;O
data;O;O
suggest;O;O
that;O;O
there;O;O
is;O;O
no;O;O
significant;O;O
effect;O;O
of;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s32.e1
on;O;O
the;O;O
clearance;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s32.e2
at;O;O
steady;O;O
state;O;O
,;O;O
Therefore;O;O
,;O;O
the;O;O
addition;O;O
of;O;O
valproate;B-drug;B-DDI-DrugBank.d434.s32.e3
is;O;O
not;O;O
expected;O;O
to;O;O
cause;O;O
a;O;O
clinically;O;O
important;O;O
effect;O;O
on;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s32.e4
(;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s32.e5
);O;O
plasma;O;O
concentrations;O;O
.;O;O
DDI-DrugBank.d434.s33;;
Phenobarbital;B-drug;B-DDI-DrugBank.d434.s33.e0
:;O;O
It;O;O
appears;O;O
that;O;O
phenobarbital;B-drug;B-DDI-DrugBank.d434.s33.e1
may;O;O
reduce;O;O
plasma;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s33.e2
concentrations;O;O
.;O;O
DDI-DrugBank.d434.s34;;
Steady;O;O
-;O;O
state;O;O
plasma;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s34.e0
concentrations;O;O
were;O;O
found;O;O
to;O;O
be;O;O
29;O;O
%;O;O
lower;O;O
than;O;O
the;O;O
mean;O;O
concentrations;O;O
of;O;O
a;O;O
group;O;O
of;O;O
newly;O;O
diagnosed;O;O
subjects;O;O
with;O;O
epilepsy;O;O
also;O;O
receiving;O;O
2400;O;O
mg;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s34.e1
a;O;O
day;O;O
.;O;O
DDI-DrugBank.d434.s35;;
Effects;O;O
of;O;O
Antacids;B-group;B-DDI-DrugBank.d434.s35.e0
on;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s35.e1
The;O;O
rate;O;O
and;O;O
extent;O;O
of;O;O
absorption;O;O
of;O;O
a;O;O
2400;O;O
mg;O;O
dose;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s35.e2
as;O;O
monotherapy;O;O
given;O;O
as;O;O
tablets;O;O
was;O;O
not;O;O
affected;O;O
when;O;O
coadministered;O;O
with;O;O
antacids;B-group;B-DDI-DrugBank.d434.s35.e3
.;O;O
DDI-DrugBank.d434.s36;;
Effects;O;O
of;O;O
Erythromycin;B-drug;B-DDI-DrugBank.d434.s36.e0
on;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s36.e1
The;O;O
coadministration;O;O
of;O;O
erythromycin;B-drug;B-DDI-DrugBank.d434.s36.e2
(;O;O
1000;O;O
mg;O;O
/;O;O
day;O;O
);O;O
for;O;O
10;O;O
days;O;O
did;O;O
not;O;O
alter;O;O
the;O;O
pharmacokinetic;O;O
parameters;O;O
of;O;O
Cmax;O;O
,;O;O
Cmin;O;O
,;O;O
AUC;O;O
,;O;O
CI;O;O
/;O;O
kg;O;O
or;O;O
tmax;O;O
at;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s36.e3
daily;O;O
doses;O;O
of;O;O
3000;O;O
or;O;O
3600;O;O
mg;O;O
/;O;O
day;O;O
in;O;O
10;O;O
otherwise;O;O
healthy;O;O
subjects;O;O
with;O;O
epilepsy;O;O
.;O;O
DDI-DrugBank.d434.s37;;
Effects;O;O
of;O;O
Felbatol;B-brand;B-DDI-DrugBank.d434.s37.e0
on;O;O
Low;O;O
-;O;O
Dose;O;O
Combination;B-group;B-DDI-DrugBank.d434.s37.e1
Oral;I-group;I-DDI-DrugBank.d434.s37.e1
Contraceptives;I-group;I-DDI-DrugBank.d434.s37.e1
A;O;O
group;O;O
of;O;O
24;O;O
nonsmoking;O;O
,;O;O
healthy;O;O
white;O;O
female;O;O
volunteers;O;O
established;O;O
on;O;O
an;O;O
oral;O;O
contraceptive;B-group;B-DDI-DrugBank.d434.s37.e2
regimen;O;O
containing;O;O
30;O;O
mg;O;O
ethinyl;B-drug;B-DDI-DrugBank.d434.s37.e3
estradiol;I-drug;I-DDI-DrugBank.d434.s37.e3
and;O;O
75;O;O
mg;O;O
gestodene;B-drug;B-DDI-DrugBank.d434.s37.e4
for;O;O
at;O;O
least;O;O
3;O;O
months;O;O
received;O;O
2400;O;O
mg;O;O
/;O;O
day;O;O
of;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s37.e5
from;O;O
midcycle;O;O
(;O;O
day;O;O
15;O;O
);O;O
to;O;O
midcycle;O;O
(;O;O
day;O;O
14;O;O
);O;O
of;O;O
two;O;O
consecutive;O;O
oral;O;O
contraceptive;B-group;B-DDI-DrugBank.d434.s37.e6
cycles;O;O
.;O;O
DDI-DrugBank.d434.s38;;
Felbamate;B-drug;B-DDI-DrugBank.d434.s38.e0
treatment;O;O
resulted;O;O
in;O;O
a;O;O
42;O;O
%;O;O
decrease;O;O
in;O;O
the;O;O
gestodene;B-drug;B-DDI-DrugBank.d434.s38.e1
AUC;O;O
0;O;O
-;O;O
24;O;O
,;O;O
but;O;O
no;O;O
clinically;O;O
relevant;O;O
effect;O;O
was;O;O
observed;O;O
on;O;O
the;O;O
pharmacokinetic;O;O
parameters;O;O
of;O;O
ethinyl;B-drug;B-DDI-DrugBank.d434.s38.e2
estradiol;I-drug;I-DDI-DrugBank.d434.s38.e2
.;O;O
DDI-DrugBank.d434.s39;;
No;O;O
volunteer;O;O
showed;O;O
hormonal;O;O
evidence;O;O
of;O;O
ovulation;O;O
,;O;O
but;O;O
one;O;O
volunteer;O;O
reported;O;O
intermenstrual;O;O
bleeding;O;O
during;O;O
felbamate;B-drug;B-DDI-DrugBank.d434.s39.e0
treatment;O;O
.;O;O
DDI-DrugBank.d316.s0;;
CYP3A4;B-drug;B-DDI-DrugBank.d316.s0.e0
Inhibitors;O;O
Felodipine;O;O
is;O;O
metabolized;O;O
by;O;O
CYP3A4;B-drug;B-DDI-DrugBank.d316.s0.e1
.;O;O
DDI-DrugBank.d316.s1;;
Co;O;O
-;O;O
administration;O;O
of;O;O
CYP3A4;O;O
inhibitors;O;O
(;O;O
eg;O;O
,;O;O
ketoconazole;B-drug;B-DDI-DrugBank.d316.s1.e0
,;O;O
itraconazole;B-drug;B-DDI-DrugBank.d316.s1.e1
,;O;O
erythromycin;B-drug;B-DDI-DrugBank.d316.s1.e2
,;O;O
grapefruit;O;O
juice;O;O
,;O;O
cimetidine;B-drug;B-DDI-DrugBank.d316.s1.e3
);O;O
with;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s1.e4
may;O;O
lead;O;O
to;O;O
several;O;O
-;O;O
fold;O;O
increases;O;O
in;O;O
the;O;O
plasma;O;O
levels;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s1.e5
,;O;O
either;O;O
due;O;O
to;O;O
an;O;O
increase;O;O
in;O;O
bioavailability;O;O
or;O;O
due;O;O
to;O;O
a;O;O
decrease;O;O
in;O;O
metabolism;O;O
.;O;O
DDI-DrugBank.d316.s2;;
These;O;O
increases;O;O
in;O;O
concentration;O;O
may;O;O
lead;O;O
to;O;O
increased;O;O
effects;O;O
,;O;O
(;O;O
lower;O;O
blood;O;O
pressure;O;O
and;O;O
increased;O;O
heart;O;O
rate;O;O
);O;O
.;O;O
DDI-DrugBank.d316.s3;;
These;O;O
effects;O;O
have;O;O
been;O;O
observed;O;O
with;O;O
co;O;O
-;O;O
administration;O;O
of;O;O
itraconazole;B-drug;B-DDI-DrugBank.d316.s3.e0
(;O;O
a;O;O
potent;O;O
CYP3A4;B-drug;B-DDI-DrugBank.d316.s3.e1
inhibitor;O;O
);O;O
.;O;O
DDI-DrugBank.d316.s4;;
Caution;O;O
should;O;O
be;O;O
used;O;O
when;O;O
CYP3A4;B-drug;B-DDI-DrugBank.d316.s4.e0
inhibitors;O;O
are;O;O
co;O;O
-;O;O
administered;O;O
with;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s4.e1
.;O;O
DDI-DrugBank.d316.s5;;
A;O;O
conservative;O;O
approach;O;O
to;O;O
dosing;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s5.e0
should;O;O
be;O;O
taken;O;O
.;O;O
DDI-DrugBank.d316.s6;;
The;O;O
following;O;O
specific;O;O
interactions;O;O
have;O;O
been;O;O
reported;O;O
:;O;O
Itraconazole;O;O
Co;O;O
-;O;O
administration;O;O
of;O;O
another;O;O
extended;O;O
release;O;O
formulation;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s6.e0
with;O;O
itraconazole;B-drug;B-DDI-DrugBank.d316.s6.e1
resulted;O;O
in;O;O
approximately;O;O
8;O;O
-;O;O
fold;O;O
increase;O;O
in;O;O
the;O;O
AUC;O;O
,;O;O
more;O;O
than;O;O
6;O;O
-;O;O
fold;O;O
increase;O;O
in;O;O
the;O;O
Cmax;O;O
,;O;O
and;O;O
2;O;O
-;O;O
fold;O;O
prolongation;O;O
in;O;O
the;O;O
half;O;O
-;O;O
life;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s6.e2
.;O;O
DDI-DrugBank.d316.s7;;
Erythromycin;O;O
Co;O;O
-;O;O
administration;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s7.e0
(;O;O
PLENDIL;B-drug;B-DDI-DrugBank.d316.s7.e1
);O;O
with;O;O
erythromycin;B-drug;B-DDI-DrugBank.d316.s7.e2
resulted;O;O
in;O;O
approximately;O;O
2.5;O;O
-;O;O
fold;O;O
increase;O;O
in;O;O
the;O;O
AUC;O;O
and;O;O
Cmax;O;O
,;O;O
and;O;O
about;O;O
2;O;O
-;O;O
fold;O;O
prolongation;O;O
in;O;O
the;O;O
half;O;O
-;O;O
life;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s7.e3
.;O;O
DDI-DrugBank.d316.s8;;
Grapefruit;O;O
juice;O;O
Co;O;O
-;O;O
administration;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s8.e0
with;O;O
grapefruit;O;O
juice;O;O
resulted;O;O
in;O;O
more;O;O
than;O;O
2;O;O
-;O;O
fold;O;O
increase;O;O
in;O;O
the;O;O
AUC;O;O
and;O;O
Cmax;O;O
,;O;O
but;O;O
no;O;O
prolongation;O;O
in;O;O
the;O;O
half;O;O
-;O;O
life;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s8.e1
.;O;O
DDI-DrugBank.d316.s9;;
Cimetidine;O;O
Co;O;O
-;O;O
administration;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s9.e0
with;O;O
cimetidine;B-drug;B-DDI-DrugBank.d316.s9.e1
(;O;O
a;O;O
non;O;O
-;O;O
specific;O;O
CYP;O;O
-;O;O
450;O;O
inhibitor;O;O
);O;O
resulted;O;O
in;O;O
an;O;O
increase;O;O
of;O;O
approximately;O;O
50;O;O
%;O;O
in;O;O
the;O;O
AUC;O;O
and;O;O
the;O;O
Cmax;O;O
,;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s9.e2
.;O;O
DDI-DrugBank.d316.s10;;
Beta;O;O
-;O;O
Blocking;O;O
Agents;O;O
A;O;O
pharmacokinetic;O;O
study;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s10.e0
in;O;O
conjunction;O;O
with;O;O
metoprolol;B-drug;B-DDI-DrugBank.d316.s10.e1
demonstrated;O;O
no;O;O
significant;O;O
effects;O;O
on;O;O
the;O;O
pharmacokinetics;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s10.e2
.;O;O
DDI-DrugBank.d316.s11;;
The;O;O
AUC;O;O
and;O;O
Cmax;O;O
of;O;O
metoprolol;B-drug;B-DDI-DrugBank.d316.s11.e0
,;O;O
however;O;O
,;O;O
were;O;O
increased;O;O
approximately;O;O
31;O;O
and;O;O
38;O;O
%;O;O
,;O;O
respectively;O;O
.;O;O
DDI-DrugBank.d316.s12;;
In;O;O
controlled;O;O
clinical;O;O
trials;O;O
,;O;O
however;O;O
,;O;O
beta;B-drug;B-DDI-DrugBank.d316.s12.e0
blockers;I-drug;I-DDI-DrugBank.d316.s12.e0
including;O;O
metoprolol;B-drug;B-DDI-DrugBank.d316.s12.e1
were;O;O
concurrently;O;O
administered;O;O
with;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s12.e2
and;O;O
were;O;O
well;O;O
tolerated;O;O
.;O;O
DDI-DrugBank.d316.s13;;
Digoxin;O;O
When;O;O
given;O;O
concomitantly;O;O
with;O;O
PLENDIL;B-drug;B-DDI-DrugBank.d316.s13.e0
the;O;O
pharmacokinetics;O;O
of;O;O
digoxin;B-drug;B-DDI-DrugBank.d316.s13.e1
in;O;O
patients;O;O
with;O;O
heart;O;O
failure;O;O
were;O;O
not;O;O
significantly;O;O
altered;O;O
.;O;O
DDI-DrugBank.d316.s14;;
Anticonvulsants;B-group;B-DDI-DrugBank.d316.s14.e0
:;O;O
In;O;O
a;O;O
pharmacokinetic;O;O
study;O;O
,;O;O
maximum;O;O
plasma;O;O
concentrations;O;O
of;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s14.e1
were;O;O
considerably;O;O
lower;O;O
in;O;O
epileptic;O;O
patients;O;O
on;O;O
long;O;O
-;O;O
term;O;O
anticonvulsant;B-group;B-DDI-DrugBank.d316.s14.e2
therapy;O;O
(;O;O
eg;O;O
,;O;O
phenytoin;B-drug;B-DDI-DrugBank.d316.s14.e3
,;O;O
carbamazepine;B-drug;B-DDI-DrugBank.d316.s14.e4
,;O;O
or;O;O
phenobarbital;B-drug;B-DDI-DrugBank.d316.s14.e5
);O;O
than;O;O
in;O;O
healthy;O;O
volunteers;O;O
.;O;O
DDI-DrugBank.d316.s15;;
In;O;O
such;O;O
patients;O;O
,;O;O
the;O;O
mean;O;O
area;O;O
under;O;O
the;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s15.e0
plasma;O;O
concentration;O;O
-;O;O
time;O;O
curve;O;O
was;O;O
also;O;O
reduced;O;O
to;O;O
approximately;O;O
6;O;O
%;O;O
of;O;O
that;O;O
observed;O;O
in;O;O
healthy;O;O
volunteers;O;O
.;O;O
DDI-DrugBank.d316.s16;;
Since;O;O
a;O;O
clinically;O;O
significant;O;O
interaction;O;O
may;O;O
be;O;O
anticipated;O;O
,;O;O
alternative;O;O
antihypertensive;B-drug;B-DDI-DrugBank.d316.s16.e0
therapy;O;O
should;O;O
be;O;O
considered;O;O
in;O;O
these;O;O
patients;O;O
.;O;O
DDI-DrugBank.d316.s17;;
Tacrolimus;O;O
Felodipine;B-drug;B-DDI-DrugBank.d316.s17.e0
may;O;O
increase;O;O
the;O;O
blood;O;O
concentration;O;O
of;O;O
tacrolimus;B-drug;B-DDI-DrugBank.d316.s17.e1
.;O;O
DDI-DrugBank.d316.s18;;
When;O;O
given;O;O
concomitantly;O;O
with;O;O
felodipine;B-drug;B-DDI-DrugBank.d316.s18.e0
,;O;O
the;O;O
tacrolimus;B-drug;B-DDI-DrugBank.d316.s18.e1
blood;O;O
concentration;O;O
should;O;O
be;O;O
followed;O;O
and;O;O
the;O;O
tacrolimus;O;O
dose;O;O
may;O;O
need;O;O
to;O;O
be;O;O
adjusted;O;O
.;O;O
